application_id,service,lms_application_id,site_lat,site_long
1360726   ,FM ,ebb53c19353e44b1b647c1b6063ebeb7 ,40.53250,-103.12328
87490     ,FM ,25076f916ddbde7f016defb0521a0a89 ,39.61611,-106.44944
596865    ,FM ,06d0b6d3ec9245b19fc1c1b6063ebeb7 ,41.79647,-72.69453 
166863    ,FM ,25076ff37ca4ed29017cc2103b171249 ,41.94003,-72.23744 
120660    ,FM ,25076ff374143577017417f08d1f0000 ,41.80261,-73.16339 
1447286   ,FM ,7fea9212ccde416da7d4c1b6063ebeb7 ,30.28108,-81.56981 
192155    ,FM ,25076ff380e4587e01811ae70a750ddf ,24.57250,-81.74000 
165985    ,FM ,25076ff37c2e76b9017c3d35a8a50ad3 ,30.47017,-83.49594 
1637561   ,FM ,aec73313a17f4563af9fc1b6063ebeb7 ,28.59083,-81.20478 
226890    ,FM ,a3655b71ccd84690b08cc1b6063ebeb7 ,27.12253,-80.38892 
1653369   ,FM ,0c3ce1cb2ab744da8134c1b6063ebeb7 ,30.32822,-85.68939 
166291    ,FM ,25076f9184e9c4e20184ebc21128009e ,30.10058,-83.58919 
166691    ,FM ,25076f917d5254f2017d71d3a9880a19 ,34.89222,-83.94944 
1439363   ,FM ,5f992ec3dc2943b6a7b6c1b6063ebeb7 ,33.54819,-83.07069 
167587    ,FM ,25076f91808bff110180925cfbfa021c ,34.22633,-83.49639 
167018    ,FM ,25076ff37ca4ed29017ca88862b10112 ,31.13575,-84.10436 
167096    ,FM ,25076ff37ce2da1c017cfca63ec2437f ,30.79569,-83.66919 
1640807   ,FB ,4e619d63ef31457794b7c1b6063ebeb7 ,22.22331,-159.39553
1566594   ,FM ,1537d2417ce346aa8948c1b6063ebeb7 ,21.97342,-159.49572
533939    ,FM ,1c778264c2f04c91b5d2c1b6063ebeb7 ,40.79975,-91.54322 
166692    ,FM ,25076f917c2e852d017c4dddf15421f4 ,42.04500,-91.64694 
167295    ,FM ,25076ff37e3a985c017e4483480402c6 ,42.04500,-91.64694 
166734    ,FM ,25076f917ba37a35017bc736523b1659 ,42.05694,-91.69528 
167757    ,FM ,25076ff37ee28507017ee56a686700d2 ,42.03250,-91.67361 
167391    ,FM ,25076f917ce2e04b017ce78890331101 ,42.08111,-91.69583 
1425889   ,FM ,1bca343e331a41eb8f75c1b6063ebeb7 ,42.87858,-91.82683 
167834    ,FM ,25076f917e93a167017ea1e42ed123a1 ,42.18278,-95.32472 
167106    ,FM ,25076f917ce2e04b017cf30c269a4ca3 ,41.97756,-91.79722 
207024    ,FM ,25076ff385be93370185c0622c440005 ,43.22958,-95.13228 
1050167   ,FX ,44f2a3bf2a4a4bcf86ddc1b6063ebeb7 ,43.40411,-95.06247 
1190807   ,FM ,29de3cff36b74b8a8a66c1b6063ebeb7 ,42.72692,-92.48378 
1423117   ,FM ,234b71d3d1214606b01ac1b6063ebeb7 ,43.62069,-117.21069
1798126   ,FM ,60ad5dae3be8470a849ec1b6063ebeb7 ,45.00822,-116.13428
117876    ,FX ,25076f91733ae5c20173544c8ab213dc ,42.87378,-112.51353
1727121   ,FM ,e20e483d8c884d52ae20c1b6063ebeb7 ,48.07822,-116.71269
1126125   ,FM ,f19b00f49b734b94a67ec1b6063ebeb7 ,42.72964,-114.41531
593735    ,FS ,f17c266cd1334f22af06c1b6063ebeb7 ,42.57822,-114.40003
1071938   ,FM ,c197be040a9b40f49c92c1b6063ebeb7 ,38.94922,-90.19650 
33919     ,FM ,886b9ce6235b42f7b513c1b6063ebeb7 ,39.41864,-88.38197 
1102615   ,FM ,07973ad809cd48e98b49c1b6063ebeb7 ,40.62892,-89.57011 
1447985   ,FM ,c7d97b3054074ce7acbac1b6063ebeb7 ,38.94311,-89.10367 
1436860   ,FM ,5acceb9b1db448169763c1b6063ebeb7 ,39.15942,-86.65511 
166611    ,FM ,25076f917ce2e04b017cf1e9f6d94476 ,38.59753,-86.61331 
1807773   ,FM ,65e67e0884e74cafac4dc1b6063ebeb7 ,39.33839,-85.48497 
580618    ,FM ,2f492672fb8949b3ba10c1b6063ebeb7 ,41.43586,-86.84669 
300256    ,FX ,26323b4873134120bfb4c1b6063ebeb7 ,38.76392,-86.52081 
532902    ,FM ,8ca82e7ecec549fb9065c1b6063ebeb7 ,38.69644,-87.44086 
1131416   ,FM ,3812cf8101584d2cba7bc1b6063ebeb7 ,41.46394,-85.82278 
112134    ,FM ,25076f91715a963c017174392761066c ,40.29725,-86.90139 
418555    ,FX ,e77bff33e11b43e2904bc1b6063ebeb7 ,39.55525,-95.12550 
165734    ,FM ,25076ff37c555435017c7b7c736d0df3 ,39.46917,-98.09389 
1251988   ,FM ,4c0b27fa87c44290b1ccc1b6063ebeb7 ,37.93225,-100.31764
1803108   ,FM ,0945db86a1ef4981a185c1b6063ebeb7 ,39.34083,-96.51861 
112500    ,FM ,99967f0343914e28903fc1b6063ebeb7 ,37.31225,-94.81633 
266814    ,FM ,2c589045b6cb4c08bd1fc1b6063ebeb7 ,38.20425,-84.54744 
167449    ,FM ,25076ff37ce2da1c017cfce149574710 ,37.25453,-83.17464 
171301    ,FM ,0f30c3d69de745809ccfc1b6063ebeb7 ,37.35725,-87.47803 
277280    ,FM ,2ffb2707e51645b293f2c1b6063ebeb7 ,31.37797,-92.47431 
1682845   ,FL ,78d2a9632e544ff6aa29c1b6063ebeb7 ,32.78719,-91.22739 
1734296   ,FM ,4b558f63482345dbbf12c1b6063ebeb7 ,29.92031,-90.02458 
1312859   ,FM ,299426de6b6e499cacc5c1b6063ebeb7 ,32.67792,-93.92519 
245715    ,FX ,8169e9b735304301af5ac1b6063ebeb7 ,31.94069,-91.28567 
1063732   ,FM ,8103a1e449a749d88bc2c1b6063ebeb7 ,30.13436,-91.86289 
49140     ,FM ,d2941ac40adb41dba4e8c1b6063ebeb7 ,42.09981,-72.55786 
166949    ,FM ,25076f917ce2e04b017cf2933f1e4a76 ,39.60039,-78.74322 
50886     ,FM ,a728b85e846041b981bac1b6063ebeb7 ,39.59317,-75.86325 
159568    ,FM ,537e9f157c9246b99807c1b6063ebeb7 ,39.68397,-77.35664 
1419609   ,FX ,2b8ed6031099459eac6bc1b6063ebeb7 ,38.40511,-75.60047 
165974    ,FM ,25076ff37af7d543017b02bcde0603b6 ,38.51150,-75.75414 
1276492   ,FM ,5169f2f732c34479bae1c1b6063ebeb7 ,44.43453,-68.58975 
1361034   ,FM ,5965e4d7369e4e41903ec1b6063ebeb7 ,42.07197,-86.37058 
167602    ,FM ,25076ff37cce2813017cdf57e8711707 ,43.06997,-85.22200 
77892     ,FM ,8c111b620f6d45c8b4abc1b6063ebeb7 ,42.78781,-86.10058 
52325     ,FM ,57d201231e2d407082e4c1b6063ebeb7 ,42.24336,-85.57194 
1566190   ,FM ,425f924bc6b844448207c1b6063ebeb7 ,44.77667,-85.66203 
1328499   ,FM ,63cbbec9295c484a9c71c1b6063ebeb7 ,46.18806,-84.94617 
167171    ,FM ,25076f917ca4f8cf017cc32c3a1c2b49 ,46.52211,-93.69728 
167696    ,FM ,25076f917ce2e04b017d020314f02fa5 ,48.69111,-94.69556 
1045022   ,FX ,13a392b534d44cf5a5abc1b6063ebeb7 ,46.32192,-94.16556 
1677470   ,FM ,b246ad6476cd46f89095c1b6063ebeb7 ,44.48411,-95.49111 
1425541   ,FM ,b5201d8b800241e08615c1b6063ebeb7 ,45.06858,-93.17633 
1434302   ,FM ,d9cebd8adffd48acac6ec1b6063ebeb7 ,48.10936,-93.09653 
672234    ,FM ,154f00d79d0b4c3593cbc1b6063ebeb7 ,44.04108,-92.34044 
1437955   ,FM ,d4ff7cf8bdff4553a885c1b6063ebeb7 ,46.89942,-95.52086 
608551    ,FM ,6ab0f277ff104c098a46c1b6063ebeb7 ,38.43725,-90.39011 
1777581   ,FM ,0eec416efe014f39b162c1b6063ebeb7 ,40.25472,-94.00994 
682159    ,FM ,a93c8b82f6c1432e9555c1b6063ebeb7 ,37.09228,-92.05294 
205141    ,FM ,25076ff384e9c4f20185125dcff10973 ,37.09228,-92.05294 
1409536   ,FM ,4787d0c957f24521b8d1c1b6063ebeb7 ,38.59669,-92.53825 
1380527   ,FM ,b75fe02ca85c496db3d1c1b6063ebeb7 ,37.37783,-89.93483 
246193    ,FM ,55a353690d9b4da38213c1b6063ebeb7 ,36.24228,-90.06508 
155564    ,FM ,f586278141f74bdd83bbc1b6063ebeb7 ,38.59697,-91.10486 
1354668   ,FM ,1ef78736412f49089ed4c1b6063ebeb7 ,15.18500,145.74167 
1318597   ,FM ,09082dac93694586ac71c1b6063ebeb7 ,33.35400,-89.15006 
202952    ,FS ,25076f9183ce456c0183ebb8419205b7 ,33.35389,-89.15000 
1340957   ,FM ,61d87bf95f294e16803dc1b6063ebeb7 ,45.83803,-106.90503
491720    ,FM ,ade02cf597ba4171922ac1b6063ebeb7 ,47.53967,-111.28581
1554733   ,FM ,1236e3e0799e4cdcb0dfc1b6063ebeb7 ,45.59742,-110.54658
235840    ,FM ,6f43208c3bd34adf9ba5c1b6063ebeb7 ,46.88214,-113.98647
1569805   ,FM ,039a131ddcca4b5bb34cc1b6063ebeb7 ,34.53822,-78.70975 
1556973   ,FM ,603dbb4248574ef7b352c1b6063ebeb7 ,35.44847,-80.83953 
607805    ,FS ,1f2ee7e5e95e462c8692c1b6063ebeb7 ,35.44875,-80.83981 
156112    ,FM ,37c534b847a94fa38bfcc1b6063ebeb7 ,36.28208,-76.21186 
1034168   ,FX ,2903915f891244fba697c1b6063ebeb7 ,35.13236,-77.16744 
1178596   ,FM ,cacccf7fc5154bf0a30bc1b6063ebeb7 ,48.13472,-98.77261 
106066    ,FM ,bd5900491de14167ad8fc1b6063ebeb7 ,46.72611,-102.91600
1365282   ,FM ,3546cf2dae03495c8426c1b6063ebeb7 ,46.89164,-98.71314 
270143    ,FX ,3de40a354d514bc5bbfac1b6063ebeb7 ,41.43750,-99.73150 
166713    ,FM ,25076f917ca4f8cf017cb09b89cc0b34 ,42.68494,-103.41439
166017    ,FM ,25076f917ce2e04b017d0594f7435fac ,40.21972,-95.66556 
1748829   ,FM ,011b9c74f81244b09e6ec1b6063ebeb7 ,40.78639,-98.36700 
166029    ,FM ,25076f917c557bd8017c571fbde502b3 ,41.50961,-97.05794 
1183968   ,FM ,4acb752c18cc4af4947bc1b6063ebeb7 ,40.51833,-96.76864 
1478984   ,FM ,c9f5d245babb44dcbc81c1b6063ebeb7 ,42.89950,-72.12061 
1610297   ,FM ,a53c9559928049dd8182c1b6063ebeb7 ,39.69817,-74.23458 
1058193   ,FM ,6f6b747afa5e47a79a8fc1b6063ebeb7 ,39.28094,-74.85267 
112358    ,FM ,25076f91717ac0f9017188f8e13b0390 ,39.28061,-74.85214 
1153529   ,FM ,e1324470b63240b4a4aec1b6063ebeb7 ,32.82981,-105.88747
1182225   ,FM ,6a06b55070524213a05dc1b6063ebeb7 ,35.21225,-106.44972
1158421   ,FX ,b3fc364cd8b542c49f7fc1b6063ebeb7 ,34.43897,-103.21106
1624978   ,FM ,77fbec2ca65b4b22a80dc1b6063ebeb7 ,39.91269,-118.92267
145798    ,FX ,47c39b86c05740fcb4aac1b6063ebeb7 ,39.24794,-119.92239
1533527   ,FX ,f85007b730e4485b8469c1b6063ebeb7 ,36.68525,-114.51997
166126    ,FM ,25076f917ce2e04b017ce8be193d1828 ,38.07156,-117.23236
176773    ,FM ,25076ff37d47a291017d7c5ddf9418fc ,42.63622,-78.71656 
1405585   ,FM ,a53d69a345484a189f15c1b6063ebeb7 ,42.77469,-74.68139 
1353698   ,FM ,2200613715534e46a1f1c1b6063ebeb7 ,40.75622,-73.98625 
206212    ,FM ,c799175fb9de48c88538c1b6063ebeb7 ,43.67283,-74.04900 
1348213   ,FX ,aa29b1df277d4f0aa971c1b6063ebeb7 ,42.50647,-75.49242 
236847    ,FM ,fbfec8fcbe9f46c39f91c1b6063ebeb7 ,41.10983,-72.36758 
1135326   ,FM ,f48e018cc5ab4da7911cc1b6063ebeb7 ,43.42061,-76.54383 
1760000   ,FX ,09fb836f9ffa4c62a271c1b6063ebeb7 ,40.84061,-82.35711 
167845    ,FM ,25076f917ce2e04b017d05cf47d967b9 ,40.51139,-82.34681 
1781971   ,FM ,dd5754d4bc6e459fa9a7c1b6063ebeb7 ,41.54958,-84.77161 
190061    ,FM ,1d02daf163f54c10866ac1b6063ebeb7 ,40.14697,-84.60994 
1515613   ,FM ,1edb79571ec34e418ebec1b6063ebeb7 ,39.31617,-84.36967 
1136055   ,FM ,0de378f473bc46dfa1cfc1b6063ebeb7 ,34.27203,-98.42533 
1396030   ,FM ,08e90866b0d74a8e91fac1b6063ebeb7 ,35.62117,-99.37594 
1395285   ,FM ,3eea7bbdbf3c416eb3d4c1b6063ebeb7 ,34.91592,-96.13639 
112117    ,FX ,25076f91715a963c0171623c24ba019a ,35.93694,-94.95500 
1654703   ,FX ,39e3c4019aa247c7a99cc1b6063ebeb7 ,36.40225,-99.47928 
167246    ,FM ,25076ff37ce2da1c017cfa803c41393e ,42.20497,-121.68783
166621    ,FM ,25076f917c9ab521017c9ef92092046a ,44.76611,-117.88167
167571    ,FM ,25076f9182a8b45a0182dae1d3ee162c ,44.76083,-117.82194
167277    ,FM ,25076f917ca4f8cf017ca8851f0403c9 ,44.76569,-117.88131
1047602   ,FX ,d8665a1e59f748a49b88c1b6063ebeb7 ,41.96261,-124.18453
1070467   ,FX ,f018d033afc74becad46c1b6063ebeb7 ,43.35400,-124.24400
1556960   ,FX ,72303b27d0c248b89a1fc1b6063ebeb7 ,42.09764,-121.63442
106474    ,FX ,a527595f2ae44e3bbdb4c1b6063ebeb7 ,45.30928,-117.73686
603280    ,FX ,a1fe8f710fc044be9819c1b6063ebeb7 ,44.67594,-124.04317
1427853   ,FM ,7017df6da3944e84bedcc1b6063ebeb7 ,45.51594,-122.73428
1811110   ,FS ,780a713a127f4d2c982fc1b6063ebeb7 ,45.52233,-122.74706
184423    ,FM ,25076f917e93a167017ec100029c43bd ,44.43792,-120.95503
1574354   ,FM ,80ff8f70ecba4c98bb1ec1b6063ebeb7 ,41.82389,-80.17308 
1277263   ,FM ,0f8c0b66b97345f1b85bc1b6063ebeb7 ,41.18203,-75.87103 
173824    ,FM ,9826309bff614c1a842ec1b6063ebeb7 ,40.89228,-77.86333 
1641281   ,FM ,2742e5aea6974c609c12c1b6063ebeb7 ,18.01606,-66.77211 
165721    ,FM ,25076ff37dda755d017dde64f07e060a ,18.26583,-66.70944 
1115092   ,FM ,f696feda7e684383a28fc1b6063ebeb7 ,32.71183,-80.68150 
1434927   ,FM ,62d38b1155d04176975fc1b6063ebeb7 ,43.79972,-99.31622 
1701195   ,FM ,f5de5e3b00a64d93975dc1b6063ebeb7 ,44.32831,-103.83464
1431432   ,FM ,c81c7b1bed3d42c8a7dbc1b6063ebeb7 ,45.56328,-97.06006 
1430747   ,FM ,6a3395968cde4664a8bfc1b6063ebeb7 ,36.19811,-84.23075 
1497295   ,FS ,a9d99a9c4b6c4c898309c1b6063ebeb7 ,36.19811,-84.23075 
1632911   ,FM ,8bcfd1175ba147c89e7cc1b6063ebeb7 ,36.14228,-85.40969 
1526374   ,FM ,a6690aac16b2407f92b5c1b6063ebeb7 ,35.31478,-86.90194 
1541926   ,FX ,f54b19eebf34408dbb0dc1b6063ebeb7 ,36.26811,-86.79583 
656231    ,FX ,1859eba3aa924d97a822c1b6063ebeb7 ,36.52706,-82.58736 
603286    ,FM ,fb6e43e0d01f49d6bacfc1b6063ebeb7 ,35.14369,-89.80619 
1609088   ,FM ,e4f6ffa424ab463d9aefc1b6063ebeb7 ,36.03811,-87.94919 
545940    ,FX ,b19ddf15fd424bc0972bc1b6063ebeb7 ,35.38175,-86.22500 
249325    ,FX ,5f680cf57d324a689d13c1b6063ebeb7 ,35.30144,-87.76528 
1625622   ,FX ,1ffc85d740474ab89a49c1b6063ebeb7 ,27.75336,-98.13917 
144975    ,FM ,8133bfe96c094bef96d5c1b6063ebeb7 ,35.34253,-101.82294
1784819   ,FL ,d8e81c6b53fc40dc80efc1b6063ebeb7 ,30.38989,-97.70425 
1414766   ,FM ,3735d530fd89430cb029c1b6063ebeb7 ,32.47722,-98.81006 
150935    ,FM ,25076ff379edbc96017a3e8d5c05184a ,32.47722,-98.80972 
1412521   ,FM ,b6c75700dffe4824992bc1b6063ebeb7 ,28.77636,-95.62097 
1171843   ,FM ,e8bac99c8a84435497c7c1b6063ebeb7 ,30.47658,-96.43275 
1558418   ,FM ,db1c8cbbfd04400188dac1b6063ebeb7 ,33.36761,-95.67383 
1074622   ,FM ,ffaa76cee8bd42f3a9f5c1b6063ebeb7 ,29.03997,-97.32361 
1172187   ,FM ,cf8ed74820ac4d15b37bc1b6063ebeb7 ,29.42356,-100.90619
146310    ,FL ,25076f917981a39c01798a0b9ba6028c ,28.73889,-100.48306
165991    ,FM ,25076ff37ca4ed29017cc3748f1815df ,28.17197,-96.99736 
1748239   ,FM ,61d787c27dd44711a7f6c1b6063ebeb7 ,29.31994,-99.33311 
1047355   ,FM ,9a8813e784f24bf989d8c1b6063ebeb7 ,27.65778,-99.58644 
1512061   ,FX ,278c674fc8f24f2fa5c1c1b6063ebeb7 ,33.72817,-102.77522
167116    ,FM ,25076ff37ce2da1c017d05e143d8769e ,30.97561,-93.99039 
1689573   ,FM ,8a48a9387333421fba6dc1b6063ebeb7 ,29.65578,-98.13250 
121328    ,FM ,25076ff373e85e5a0173e99d66e00025 ,32.18300,-101.46550
167125    ,FM ,25076ff37ce2da1c017cedce6dbc1a1d ,29.71506,-94.37547 
421948    ,FM ,03343a8d2f464cf9b99cc1b6063ebeb7 ,31.26822,-97.35972 
255138    ,FX ,d2322d648dd742269fd2c1b6063ebeb7 ,31.03400,-104.85575
188803    ,FM ,25076ff3800b32100180164b2b830199 ,36.84667,-113.49203
1089820   ,FX ,efe9d98057834ec7840ac1b6063ebeb7 ,37.06358,-113.57300
166350    ,FM ,25076ff37c9aaf99017ca3b486bb0992 ,36.57750,-82.12083 
1121516   ,FM ,48b66bd1b7e04414ae74c1b6063ebeb7 ,38.67844,-77.78806 
1057121   ,FM ,1bb5496de29b49e99387c1b6063ebeb7 ,36.91400,-79.95169 
1422709   ,FM ,974a6513771e47739b9ac1b6063ebeb7 ,37.41014,-76.54744 
676482    ,FM ,03cae64320464bfd9170c1b6063ebeb7 ,37.79039,-79.43447 
23522     ,FM ,921d8cb9416847ccae51c1b6063ebeb7 ,37.14067,-80.55283 
1748417   ,FM ,be7c4b013c2e4b648925c1b6063ebeb7 ,37.53292,-79.09225 
1483742   ,FM ,6de1a91f996b470db9f9c1b6063ebeb7 ,37.87431,-76.72661 
1450851   ,FM ,f0d520582829433e8102c1b6063ebeb7 ,17.75583,-64.79889 
1793923   ,FM ,a9f6012ca8494e26bd4ac1b6063ebeb7 ,44.12694,-72.47536 
1478881   ,FM ,b841fa242d9142638374c1b6063ebeb7 ,44.91725,-73.12372 
1636500   ,FX ,ed4dc4977e79495e902dc1b6063ebeb7 ,46.93342,-123.73125
1736557   ,FM ,0f12ee75b5c74bbfb555c1b6063ebeb7 ,47.25619,-122.21983
1489851   ,FM ,2f035fa090714d9ea121c1b6063ebeb7 ,47.60397,-122.19844
1147613   ,FX ,56e985ca755f449b9e39c1b6063ebeb7 ,48.78233,-122.36933
611105    ,FX ,66dcb958e8e843668c5fc1b6063ebeb7 ,46.88733,-120.44228
1583282   ,FM ,b460225db7e449b98763c1b6063ebeb7 ,48.06231,-122.57319
1153052   ,FM ,bb1b039164ee4f73af25c1b6063ebeb7 ,47.24064,-122.77233
1578772   ,FM ,f07cd46f73674dedb0d6c1b6063ebeb7 ,46.69628,-117.24656
116849    ,FM ,25076f91730740d901730c6a547b020c ,47.32344,-120.23339
160077    ,FM ,25076f917bc775dd017bd67ceb010acf ,47.27400,-120.40617
126102    ,FB ,25076f9175b466490175c40eced30697 ,47.82614,-120.13131
1422429   ,FX ,13a451a605764ee7925bc1b6063ebeb7 ,46.53264,-120.51033
1516564   ,FM ,e50c88eefccf4916b059c1b6063ebeb7 ,46.46664,-91.56653 
1519551   ,FS ,09eb6490829c4e1da1f4c1b6063ebeb7 ,46.46661,-91.56658 
1185685   ,FM ,2d4924bb7a764a689eb0c1b6063ebeb7 ,43.80250,-88.33844 
281616    ,FM ,99d3e7ab5a4446bf987fc1b6063ebeb7 ,43.05083,-89.48706 
1543088   ,FM ,c7bb0d41b3c64878a4f4c1b6063ebeb7 ,45.77494,-89.24875 
1248644   ,FM ,b9df425f7ed14e948870c1b6063ebeb7 ,44.48192,-89.67650 
1679041   ,FM ,aec9b52144d546cc91bac1b6063ebeb7 ,38.93064,-79.84672 
201609    ,FM ,0881e468810e4661a06bc1b6063ebeb7 ,38.49481,-82.20069 
1168409   ,FS ,5dd6a1b701634fd6916dc1b6063ebeb7 ,38.49481,-82.20069 
35542     ,FM ,d7d6eaca8f014cd3b42fc1b6063ebeb7 ,40.21617,-80.55839 
1180002   ,FB ,0da8e605532c47fab1a9c1b6063ebeb7 ,40.06147,-80.75203 
1168402   ,FS ,9996fc0237594d92b7d6c1b6063ebeb7 ,40.21619,-80.55842 
1446590   ,FM ,c949ee97b71f4600af5dc1b6063ebeb7 ,42.63269,-110.99186
167705    ,FM ,25076f917c2e852d017c3c5c03080b9c ,43.73139,-111.34981
167827    ,FM ,25076f917d5254f2017d7e1700d118cb ,43.43750,-107.99917
1402149   ,FX ,47ce3b256f33409188c1c1b6063ebeb7 ,41.83689,-110.50211
167732    ,FM ,25076f917c2e852d017c3c8b97d60c4a ,43.89639,-106.68414
1518348   ,FM ,071e3b999d71410bac73c1b6063ebeb7 ,42.84408,-109.92375
1338676   ,FM ,303660643ddd45c29e09c1b6063ebeb7 ,41.67939,-107.23614
106103    ,FM ,25076f917025d98c01703554b7020263 ,41.68128,-107.23702
1677774   ,FX ,02d082f3484b4098a106c1b6063ebeb7 ,44.79831,-106.93144
1627791   ,FM ,13826178495848ed8daec1b6063ebeb7 ,42.07633,-104.19161
84771     ,FX ,e61402cbaa8c4e75a4c6c1b6063ebeb7 ,55.20853,-132.82969
82172     ,FX ,564183b30b334feca773c1b6063ebeb7 ,55.55436,-133.09611
607870    ,FX ,dce31280288a48e6a85cc1b6063ebeb7 ,55.29464,-131.53861
155488    ,FX ,39facd73d8794db49d76c1b6063ebeb7 ,57.05044,-135.33536
201720    ,FX ,d7ddc01b443645dc8bffc1b6063ebeb7 ,55.69072,-132.53139
1634737   ,FX ,61047dc055f149a1bbfdc1b6063ebeb7 ,59.54664,-139.72247
1719290   ,FM ,64c6c8fd71da4c4ebd93c1b6063ebeb7 ,31.72864,-87.75106 
166719    ,FM ,25076f917dda6cb1017e1cb30bee19dc ,34.11269,-88.02347 
4326      ,FM ,dfd41ab5a7c94ced9732c1b6063ebeb7 ,34.75786,-86.66219 
160615    ,FM ,25076f9179c985ce0179e8426d400943 ,34.75786,-86.66178 
206130    ,FM ,25076ff384e9c4f20185078b0b0005d7 ,32.70794,-87.70986 
167680    ,FM ,25076ff37ce2da1c017ce44d102701a3 ,32.75197,-87.90700 
193196    ,FM ,25076f91814c3f5201814e7807970165 ,35.37536,-90.72289 
1222498   ,FM ,548f9049608a4d16952fc1b6063ebeb7 ,35.37536,-90.72289 
198275    ,FM ,25076f9182a8b45a0182b76c71a806d5 ,35.60367,-90.52181 
513811    ,FM ,63a5f2c43b8b4d2487acc1b6063ebeb7 ,36.12731,-93.98992 
654346    ,FM ,f98377f138ec42658647c1b6063ebeb7 ,34.50508,-93.07850 
201290    ,FX ,e61ebf86ffe74997a276c1b6063ebeb7 ,36.30700,-91.02039 
1335513   ,FM ,e5d314edecdc45fdb2f6c1b6063ebeb7 ,31.48203,-109.95922
1235835   ,FX ,8565e967f5ca428f9565c1b6063ebeb7 ,34.08919,-109.32786
1766734   ,FM ,da56dfe00bdb4f1485d8c1b6063ebeb7 ,34.49031,-112.53406
166975    ,FM ,25076f917ca4f8cf017cc3604fcc2d91 ,33.57000,-114.35000
165518    ,FM ,25076ff37dda755d017e0d755ef0114f ,34.46183,-110.40344
1728441   ,FL ,14f0b738a47b4a08adf7c1b6063ebeb7 ,32.20228,-110.91703
190410    ,FX ,25076f91808bff110180afc2ff281023 ,32.69453,-114.61303
234988    ,FM ,c99e29b225314ebb8a3ac1b6063ebeb7 ,35.45300,-118.59119
121692    ,FM ,25076ff37493d4e5017497823e2b0088 ,36.97714,-118.12119
200018    ,FM ,25076f91832752f50183483f3a940611 ,36.97714,-118.12119
167220    ,FM ,25076f917ce2e04b017cfd4e05967dfc ,36.25411,-121.79889
300119    ,FM ,c149a26ce815412d9d99c1b6063ebeb7 ,33.85975,-118.01561
150241    ,FM ,f04d5919a85d4524b4aac1b6063ebeb7 ,39.80681,-121.62747
1596993   ,FM ,b3fa41d2b6644952b050c1b6063ebeb7 ,40.50067,-124.28614
262638    ,FX ,a7e8bf53e6c044debb26c1b6063ebeb7 ,38.67269,-121.33217
130097    ,FX ,25076ff3767950100176961cb5fb0835 ,36.07097,-115.25811
167221    ,FM ,25076f917ce2e04b017ce8027188154a ,37.14442,-121.99206
1076113   ,FX ,16ba2dde61f94dcdaeeec1b6063ebeb7 ,34.53553,-118.13728
1104381   ,FX ,fbe6c353516b41c89967c1b6063ebeb7 ,40.61097,-122.38222
126083    ,FM ,5398bb25b96b43d6aa27c1b6063ebeb7 ,35.36025,-120.65572
591756    ,FX ,4c7e3636648b415d85e6c1b6063ebeb7 ,33.79669,-117.62367
1503231   ,FX ,2f7a928f3feb4be2aaa5c1b6063ebeb7 ,38.91669,-119.96317
300163    ,FM ,a7291ace8f614668be05c1b6063ebeb7 ,37.41158,-122.17911
1268828   ,FM ,74b2ac623a374ce985eec1b6063ebeb7 ,37.95825,-121.28300
1781197   ,FM ,f34758d3eb3941178ef5c1b6063ebeb7 ,34.03833,-117.89006
1468001   ,FM ,552de876a815458ca6edc1b6063ebeb7 ,34.06278,-116.89392
1718395   ,FS ,a1770f663d2d46e1b9f7c1b6063ebeb7 ,34.03694,-116.96947
179940    ,FX ,25076ff37e3a985c017e554d212a0b0e ,39.22094,-106.81403
1424320   ,FX ,1cd66d2d7e8e44d3be69c1b6063ebeb7 ,39.35275,-107.09311
1235829   ,FX ,f635902b46ee43018062c1b6063ebeb7 ,38.42222,-105.15194
1781761   ,FM ,f095b6636ddc4938b570c1b6063ebeb7 ,39.73278,-105.23611
203516    ,FM ,25076ff384355af0018463a8e6fd218e ,40.45133,-106.75167
1344724   ,FM ,e5c6d56b6928488f9410c1b6063ebeb7 ,40.45108,-106.75225
271065    ,FM ,ce82967f05ba469eab3bc1b6063ebeb7 ,37.36417,-107.78283
1510028   ,FX ,70e7e8bd6a3b462ebf4dc1b6063ebeb7 ,38.03722,-102.59797
166644    ,FM ,25076f917bc775dd017bd882ae7c0c36 ,37.93972,-103.43606
76426     ,FX ,993a1847a6d34ac78a80c1b6063ebeb7 ,38.86386,-104.90469
92822     ,FX ,25076f916ece0d5f016edc005d22096a ,39.56561,-107.51686
130539    ,FX ,084e6aba61d54e6e9cd8c1b6063ebeb7 ,38.01581,-107.66700
1352165   ,FM ,bee14fb5f93f490cacddc1b6063ebeb7 ,41.36203,-73.11289 
1306556   ,FM ,721180aa3ec1409bb352c1b6063ebeb7 ,41.68175,-73.48650 
1133131   ,FS ,a7db2c697e7347d390eac1b6063ebeb7 ,41.68175,-73.48650 
129819    ,FX ,25076f9175d874520175dc7d0df001d8 ,41.04694,-73.52611 
1122753   ,FM ,bfaf451a00b44a659cd3c1b6063ebeb7 ,41.68344,-72.21647 
124898    ,FM ,25076ff3752933810175320aff06031d ,38.95028,-77.07944 
279641    ,FS ,a78eca0e87fe4a57ba78c1b6063ebeb7 ,38.89178,-77.13164 
